cateegory,odia_word,desia_word
miscellaneous,ଦୁଇଜଣ ,  ଦୁଇଲୋକ 
miscellaneous,ଖୁବ୍‌ , ଜବର 
miscellaneous,ପାଖାପାଖି , ଲଗେ ଲଗେ 
miscellaneous,ସକାଳୁ , ସାକାଲେ 
miscellaneous,ଉଠିଲେ ,  ଉଠଲାୟ 
miscellaneous,ଦେଖାଦେଖି ,  ଭେଟ୍‌ଘାଟ୍‌ 
miscellaneous,ବିପଦ ଆପଦରେ , ଦୁଃଖ୍‌ ସୁଖରେ 
miscellaneous,କାନ୍ଧକୁ କାନ୍ଧ , କାନ୍ଦ୍କେକାନ୍ଦ୍‌ 
miscellaneous,ଯାନି ଯାତ୍ରା , ବଜାର ଯାତ୍ରା 
miscellaneous,ପୁନେଇ , ପୁନି 
miscellaneous,ମିଶି ପାଳନ୍ତି , ମିଶି ମାନବାୟେ 
miscellaneous,ଦୁହେଁ ,  ଦୁଇଲୋକ୍‌ 
miscellaneous,ଗୋଟିଏ ଶ୍ରେଣୀ ,  ଗୋଟେକ୍‌ ବଖରା 
miscellaneous,ପାଖାପାଗିବସନ୍ତି , ଲଗେ ଲଗେ ବସ୍‌ ବାଯେ
miscellaneous,ଏକାଠି ,  ଗୋଟେକ ଲଗେ 
miscellaneous,ବୁଲନି ,  ବୁଲବାୟେ 
miscellaneous,ଗଳିଥାଏ , ପଶଲାନି 
miscellaneous,ସଉକରେ , ଲାଡ଼ରେ 
miscellaneous,ପ୍ରଥମେପ୍ରଥମେ , ପରତୁମ୍‌ ପରଜୁମ 
miscellaneous,ସହିବ , ସୟସି 
miscellaneous,ଜବତ , ଜବତ୍‌ 
miscellaneous,ନେହୁରା , କାକୁଉଭାଁ 
miscellaneous,ପ୍ରକୃତି , ପରକୁୃତି ଗୁପ୍‌ 
miscellaneous,କେଉଁଠୁ , କନତି ଥାନୁ 
miscellaneous,ସୁଯୋଗ ଉଣ୍ଡି , କଲିଆ ଯଗଲା 
miscellaneous,ରାଗିଗଲା , ରିଶାହେଲା 
miscellaneous,ପାନେ ,  ଗଚେକ୍‌ ଦେବି 
miscellaneous,ଛକି , ଜାଗି 
miscellaneous,ପାହାରେ ,  ପଟ୍‌ ଠେଙ୍କ 
miscellaneous,ଆଇଲା , ପଲାଇଲା 
miscellaneous,କଜିଆ , କାଲ୍‌କଲ୍‌ 
miscellaneous,ପରିବାର , କୁଟୁମ୍‌ 
miscellaneous,ଭିତରେ , ଭିତରେ 
miscellaneous,କଥାବାର୍ଭା , କାତାବାଉଭାଁ 
miscellaneous,ମନା , ନାକରବଲବାଟା 
miscellaneous,ଆଗପରି , ଆଗତୁପାରା 
miscellaneous,ଦିନକର , ଗୋଟେକ୍‌ ଦିନର 
miscellaneous,ନଇଁକୁଳ , ଗାଡ଼ ପାଲିକେ 
miscellaneous,ଧପ୍‌ , ଧପ୍‌ 
miscellaneous,ବୁତୁଛି ଆଉ ଉଠୁଛି , ବୂଡ଼ାଲାନି ଆରି ଉଠଲାନି
miscellaneous,ହାଲୁକା , ଉସାପ୍‌ 
miscellaneous,ଶିଆଲି ଲଟା , ଶିଆଲିଲାଟା 
miscellaneous,ସେଥୁରୁ , ସିଥାନୁ 
miscellaneous,ଦାନ୍ତରେ , ଦାତେ 
miscellaneous,ଛିଡ଼ାଇ , ଛିଡ଼ାଲା 
miscellaneous,ଆଡ଼କୁ ବାଟେ , ତୁଇ ତାର 
miscellaneous,ଧରିପକା , ଧେରିପାକା 
miscellaneous,ଜୋର , ଅଧୁକ 
miscellaneous,ଟାଣିଲା , ଝିକଲା 
miscellaneous,ପାଟି କରୁଥାଏ , କଲାର୍‌ ହେଲାନି 
miscellaneous,ଧଇଁସଇଁ , ଫରଫର 
miscellaneous,ତଥାପି , ହେଲେ ମିଶା 
miscellaneous,ଲାଗିଗଲେ , ମିଶ୍‌ଲାଏ 
miscellaneous,ଆଣିଲେ ,  ଆନଲାୟେ 
miscellaneous,ସେତେବେଳେ , ସେଡ଼କିବେଲା 
miscellaneous,ଖବର , ଖବର୍‌ 
miscellaneous,ସେଠାକୁ , ସେଥାନେ 
miscellaneous,ମିଶିବାକୁ , ମିଶ୍ବାକେ 
miscellaneous,ବଞ୍ଚାଇଲା , ଜିଆଇଲା 
miscellaneous,ଲାଜରେ , ଲାଜକେ 
miscellaneous,ନଇଁ ଗଲା , ନୁଇଁ ଗାଲା 
